open_time,close,EMA10,EMA25,Crossover,Signal,Position,Market_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2022-08-19 16:00:00,1700.43,1772.9756511320586,1851.8693937768683,0,0,0,,0.0,,0.0
2022-08-19 20:00:00,1608.29,1743.0328054716842,1833.132517332494,0,0,0,-0.05418629405503317,-0.0,-0.05418629405503317,0.0
2022-08-20 00:00:00,1626.91,1721.919568113196,1817.269246768456,0,0,0,0.011577514005558731,0.0,-0.04323612262780596,0.0
2022-08-20 04:00:00,1646.54,1708.2141920926147,1804.1362277862672,0,0,0,0.012065818023123454,0.0,-0.031691983792335066,0.0
2022-08-20 08:00:00,1630.18,1694.0261571666847,1790.754979495016,0,0,0,-0.009935986978755418,-0.0,-0.041313079632798955,0.0
2022-08-20 12:00:00,1633.99,1683.1104922272875,1778.6961349184762,0,0,0,0.0023371652210184557,0.0,-0.03907246990467139,0.0
2022-08-20 16:00:00,1563.7,1661.399493640508,1762.157970693978,0,0,0,-0.043017399127289635,-0.0,-0.08040907299918276,0.0
2022-08-20 20:00:00,1574.93,1645.677767524052,1747.7558191021337,0,0,0,0.007181684466329941,0.0,-0.07380486112336304,0.0
2022-08-21 00:00:00,1584.72,1634.5945370651334,1735.2146022481234,0,0,0,0.006216149289174799,0.0,-0.06804749386919784,0.0
2022-08-21 04:00:00,1584.69,1625.5209848714726,1723.6357866905755,0,0,0,-1.8930789035254136e-05,-0.0,-0.06806513646548229,0.0
2022-08-21 08:00:00,1625.8,1625.571714894841,1716.1099569451467,0,0,0,0.02594198234354983,0.0,-0.0438888986903313,0.0
2022-08-21 12:00:00,1620.29,1624.6114030957788,1708.7391910262893,0,0,0,-0.003389100750399776,-0.0,-0.047129255541245474,0.0
2022-08-21 16:00:00,1622.93,1624.3056934420006,1702.138484024267,0,0,0,0.0016293379580198941,0.0,-0.04557670706821215,0.0
2022-08-21 20:00:00,1617.17,1623.008294634364,1695.602446791631,0,0,0,-0.003549136438416922,-0.0,-0.04896408555483023,0.0
2022-08-22 00:00:00,1593.93,1617.7213319735704,1687.781489346121,0,0,0,-0.014370783529251696,-0.0,-0.06263121680986572,0.0
2022-08-22 04:00:00,1556.26,1606.546544342012,1677.6644517041116,0,0,0,-0.023633409246328285,-0.0,-0.08478443687773096,0.0
2022-08-22 08:00:00,1567.19,1599.3908090071009,1669.1664169576416,0,0,0,0.0070232480433860545,0.0,-0.07835665096475597,0.0
2022-08-22 12:00:00,1588.77,1597.4597528239915,1662.982077191669,0,0,0,0.013769868363121107,0.0,-0.06566574337079456,0.0
2022-08-22 16:00:00,1567.2,1591.9579795832658,1655.6142251000024,0,0,0,-0.013576540342529086,-0.0,-0.0783507700993279,0.0
2022-08-22 20:00:00,1624.02,1597.7874378408537,1653.18390009231,0,0,0,0.0362557427258805,0.0,-0.04493569273654319,0.0
2022-08-23 00:00:00,1608.54,1599.7424491425165,1649.749753931363,0,0,0,-0.00953190231647394,-0.0,-0.054039272419329265,0.0
