open_time,close,EMA10,EMA25,Crossover,Signal,Position,Market_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2023-12-01 08:00:00,0.08385,0.08295116338245942,0.08133803967342641,0,0,0,,0.0,,0.0
2023-12-01 12:00:00,0.08298,0.08295640640383042,0.08146434431393208,0,0,0,-0.010375670840787055,-0.0,-0.010375670840787055,0.0
2023-12-01 16:00:00,0.08347,0.08304978705767943,0.0816186255205527,0,0,0,0.005905037358399756,0.0,-0.004531902206320604,0.0
2023-12-01 20:00:00,0.08385,0.08319528031991953,0.08179026971127941,0,0,0,0.004552533844494944,0.0,2.220446049250313e-16,0.0
2023-12-02 00:00:00,0.08424,0.08338522935266143,0.08197871050271946,0,0,0,0.0046511627906977715,0.0,0.0046511627906979935,0.0
2023-12-02 04:00:00,0.08381,0.08346246037945025,0.08211957892558719,0,0,0,-0.005104463437796802,-0.0,-0.00047704233750711644,0.0
2023-12-02 08:00:00,0.08386,0.0835347403104593,0.08225345746977279,0,0,0,0.0005965875193891801,0.0,0.00011926058437738973,0.0
2023-12-02 12:00:00,0.08436,0.08368478752673941,0.0824154992028672,0,0,0,0.005962318149296486,0.0,0.006082289803220675,0.0
2023-12-02 16:00:00,0.08583,0.08407482615824133,0.08267815311033896,0,0,0,0.017425320056899007,0.0,0.023613595706619694,0.0
2023-12-02 20:00:00,0.08623,0.084466675947652,0.08295137210185136,0,0,0,0.004660375160200347,0.0,0.02838401908169419,0.0
2023-12-03 00:00:00,0.08592,0.08473091668444255,0.08317972809401664,0,0,0,-0.003595036530209983,-0.0,0.024686940966011317,0.0
2023-12-03 04:00:00,0.08546,0.08486347728727116,0.08335513362524613,0,0,0,-0.005353817504655467,-0.0,0.019200954084675592,0.0
2023-12-03 08:00:00,0.08485,0.08486102687140368,0.08347012334638106,0,0,0,-0.007137842265387273,-0.0,0.011926058437687015,0.0
2023-12-03 12:00:00,0.08404,0.08471174925842119,0.08351396001204406,0,0,0,-0.009546258102533733,-0.0,0.002265951103161301,0.0
2023-12-03 16:00:00,0.08538,0.08483324939325369,0.08365750154957913,0,0,0,0.015944788196097015,0.0,0.018246869409660915,0.0
2023-12-03 20:00:00,0.08574,0.08499811313993484,0.08381769373807305,0,0,0,0.0042164441321153046,0.0,0.022540250447228072,0.0
2023-12-04 00:00:00,0.08642,0.08525663802358305,0.08401787114283667,0,0,0,0.007930954047119299,0.0,0.030649970184854824,0.0
2023-12-04 04:00:00,0.09062,0.08623179474656795,0.0845257272087723,0,0,0,0.048599861143253875,0.0,0.08073941562313758,0.0
2023-12-04 08:00:00,0.08761,0.08648237751991922,0.08476297896194367,0,0,0,-0.033215625689693384,-0.0,0.044841979725701364,0.0
2023-12-04 12:00:00,0.08939,0.08701103615266118,0.08511890365717878,0,0,0,0.02031731537495718,0.0,0.06607036374478303,0.0
2023-12-04 16:00:00,0.08894,0.08736175685217733,0.08541283414508812,0,0,0,-0.005034120147667465,-0.0,0.060703637447824255,0.0
2023-12-04 20:00:00,0.09197,0.08819961924269054,0.08591723151854289,0,0,0,0.034067910951202984,0.0,0.09683959451401392,0.0
2023-12-05 00:00:00,0.09024,0.08857059756220134,0.08624975217096266,0,0,0,-0.018810481678808277,-0.0,0.07620751341681653,0.0
2023-12-05 04:00:00,0.08849,0.08855594345998291,0.08642207892704246,0,0,0,-0.019392730496453958,-0.0,0.05533691115086525,0.0
2023-12-05 08:00:00,0.08871,0.08858395373998601,0.0865980728557315,0,0,0,0.002486156627867553,0.0,0.05796064400715628,0.0
2023-12-05 12:00:00,0.08982,0.08880868942362491,0.08684591340529062,0,0,0,0.012512681772066214,0.0,0.07119856887298814,0.0
2023-12-05 16:00:00,0.09486,0.08990892771023856,0.08746238160488365,0,0,0,0.05611222444889785,0.0,0.13130590339892745,0.0
2023-12-05 20:00:00,0.09439,0.09072366812655881,0.08799527532758492,0,0,0,-0.004954670040059006,-0.0,0.125700655933215,0.0
2023-12-06 00:00:00,0.09504,0.09150845573991176,0.088537177225463,0,0,0,0.006886322703676173,0.0,0.13345259391771114,0.0
2023-12-06 04:00:00,0.10272,0.09354691833265508,0.08962816359273508,0,0,0,0.08080808080808088,0.0,0.22504472271914233,0.0
2023-12-06 08:00:00,0.10015,0.0947474786358087,0.09043753562406316,0,0,0,-0.025019470404984423,-0.0,0.1943947525342884,0.0
2023-12-06 12:00:00,0.10084,0.09585520979293438,0.09123772519144292,0,0,0,0.006889665501747411,0.0,0.2026237328562921,0.0
2023-12-06 16:00:00,0.09928,0.09647789892149176,0.0918563617151781,0,0,0,-0.01547005156683856,-0.0,0.18401908169350145,0.0
2023-12-06 20:00:00,0.095,0.09620919002667508,0.09209818004477978,0,0,0,-0.043110394842868605,-0.0,0.1329755515802038,0.0
2023-12-07 00:00:00,0.09721,0.09639115547637052,0.09249139696441211,0,0,0,0.023263157894736874,0.0,0.15933214072749058,0.0
2023-12-07 04:00:00,0.0977,0.09662912720793951,0.09289205873638041,0,0,0,0.005040633679662454,0.0,0.1651759093619567,0.0
2023-12-07 08:00:00,0.09457,0.09625474044285959,0.09302113114127422,0,0,0,-0.032036847492323384,-0.0,0.12784734645199847,0.0
2023-12-07 12:00:00,0.09633,0.0962684239987033,0.09327565951502237,0,0,0,0.018610553029501986,0.0,0.14883720930232647,0.0
2023-12-07 16:00:00,0.09414,0.09588143781712088,0.09334214724463605,0,0,0,-0.0227343506695733,-0.0,0.12271914132379336,0.0
2023-12-07 20:00:00,0.09595,0.09589390366855344,0.09354275130274098,0,0,0,0.01922668366263003,0.0,0.14430530709600564,0.0
2023-12-08 00:00:00,0.09667,0.09603501209245281,0.09378330889483782,0,0,0,0.007503908285565464,0.0,0.15289206917113995,0.0
2023-12-08 04:00:00,0.09751,0.09630319171200685,0.09406997744138876,0,0,0,0.008689355539464039,0.0,0.16290995825879628,0.0
2023-12-08 08:00:00,0.09794,0.0966007932189147,0.09436767148435886,0,0,0,0.004409804122654126,0.0,0.1680381633870014,0.0
2023-12-08 12:00:00,0.09795,0.09684610354274839,0.09464323521633126,0,0,0,0.00010210332856841475,0.0,0.16815742397137812,0.0
2023-12-08 16:00:00,0.10037,0.0974868119895214,0.09508375558430578,0,0,0,0.024706482899438553,0.0,0.1970184853905792,0.0
2023-12-08 20:00:00,0.10174,0.0982601189005175,0.09559577438551303,0,0,0,0.013649496861612098,0.0,0.21335718545020965,0.0
2023-12-09 00:00:00,0.10303,0.09912737000951431,0.09616763789431973,0,0,0,0.012679378808728048,0.0,0.22874180083482498,0.0
2023-12-09 04:00:00,0.10485,0.10016784818960262,0.09683551190244899,0,0,0,0.017664757837523082,0.0,0.2504472271914142,0.0
2023-12-09 08:00:00,0.10198,0.10049733033694759,0.09723124175610676,0,0,0,-0.02737243681449686,-0.0,0.21621943947525435,0.0
2023-12-09 12:00:00,0.10125,0.10063417936659347,0.097540377005637,0,0,0,-0.007158266326730667,-0.0,0.2075134168157433,0.0
2023-12-09 16:00:00,0.10031,0.10057523766357647,0.09775342492828032,0,0,0,-0.009283950617284042,-0.0,0.19630292188431797,0.0
2023-12-09 20:00:00,0.09856,0.10020883081565346,0.09781546916456645,0,0,0,-0.017445917655268706,-0.0,0.17543231961836692,0.0
2023-12-10 00:00:00,0.1003,0.10022540703098919,0.09800658692113826,0,0,0,0.01765422077922074,0.0,0.19618366129994103,0.0
2023-12-10 04:00:00,0.10013,0.10020806029808205,0.098169926388743,0,0,0,-0.0016949152542373724,-0.0,0.19415623136553428,0.0
2023-12-10 08:00:00,0.09844,0.09988659478933984,0.09819070128191662,0,0,0,-0.016878058523918882,-0.0,0.17400119260584446,0.0
2023-12-10 12:00:00,0.10079,0.10005085028218713,0.0983906473371538,0,0,0,0.023872409589597687,0.0,0.20202742993440737,0.0
2023-12-10 16:00:00,0.10214,0.10043069568542581,0.09867905908044967,0,0,0,0.013394185931143943,0.0,0.21812760882528393,0.0
2023-12-10 20:00:00,0.10197,0.10071056919716657,0.09893220838195356,0,0,0,-0.0016643822204815972,-0.0,0.2161001788908774,0.0
2023-12-11 00:00:00,0.10098,0.10075955661586355,0.09908973081411099,0,0,0,-0.009708737864077666,-0.0,0.204293381037568,0.0
2023-12-11 04:00:00,0.09703,0.10008145541297928,0.0989312899822563,0,0,0,-0.03911665676371556,-0.0,0.1571854502087069,0.0
2023-12-11 08:00:00,0.09891,0.09986846351971032,0.09892965229131351,0,0,0,0.019375450891476742,0.0,0.17960644007155713,0.0
2023-12-11 12:00:00,0.09542,0.09905965197067208,0.09865967903813555,0,0,0,-0.03528460216358298,-0.0,0.13798449612403174,0.0
2023-12-11 16:00:00,0.09379,0.09810153343054988,0.09828508834289436,-1,-1,-1,-0.017082372668203782,-0.0,0.11854502087060292,0.0
2023-12-11 20:00:00,0.09413,0.09737943644317716,0.09796546616267172,0,0,-1,0.0036251199488219754,-0.0036251199488219754,0.12259988073941641,-0.0036251199488219754
2023-12-12 00:00:00,0.09625,0.09717408436259949,0.09783350722708159,0,0,-1,0.022522043981727302,-0.022522043981727302,0.14788312462731135,-0.026065518819622824
2023-12-12 04:00:00,0.09688,0.09712061447849048,0.09776016051730609,0,0,-1,0.00654545454545441,-0.00654545454545441,0.1553965414430536,-0.032440362696439684
2023-12-12 08:00:00,0.09534,0.0967968663914922,0.09757399432366716,0,0,-1,-0.01589595375722541,0.01589595375722541,0.13703041144901662,-0.017060079444504495
2023-12-12 12:00:00,0.09414,0.09631379977485724,0.09730984091415432,0,0,-1,-0.012586532410320928,0.012586532410320928,0.12271914132379314,-0.004688274277034443
2023-12-12 16:00:00,0.09259,0.09563674527033775,0.09694677622845015,0,0,-1,-0.01646483960059486,0.01646483960059486,0.10423375074537922,0.011699373639585398
2023-12-12 20:00:00,0.09385,0.0953118824939127,0.09670856267241552,0,0,-1,0.013608381034668993,-0.013608381034668993,0.11926058437686415,-0.002068216929438038
2023-12-13 00:00:00,0.09105,0.09453699476774675,0.09627328862069126,0,0,-1,-0.029834842834310038,0.029834842834310038,0.08586762075134247,0.027704920977835057
2023-12-13 04:00:00,0.09159,0.09400117753724735,0.09591303564986886,0,0,-1,0.005930807248764491,-0.005930807248764491,0.09230769230769309,0.021609801182908672
2023-12-13 08:00:00,0.09223,0.09367914525774783,0.09562972521526357,0,0,-1,0.006987662408559858,-0.006987662408559858,0.09994036970781228,0.014471136778966498
2023-12-13 12:00:00,0.09304,0.0935629370290664,0.09543051558332022,0,0,-1,0.008782391846470672,-0.008782391846470672,0.10960047704233822,0.00556165373883899
2023-12-13 16:00:00,0.09491,0.09380785756923614,0.09539047592306482,0,0,-1,0.020098882201203816,-0.020098882201203816,0.13190220632081173,-0.014649011485705632
2023-12-13 20:00:00,0.09647,0.09429188346573865,0.09547351623667523,0,0,-1,0.0164366241702667,-0.0164366241702667,0.1505068574836026,-0.030844855359715817
2023-12-14 00:00:00,0.0957,0.09454790465378617,0.09549093806462329,0,0,-1,-0.007981755986317007,0.007981755986317007,0.141323792486584,-0.02310929548231322
2023-12-14 04:00:00,0.0964,0.09488464926218868,0.09556086590580612,0,0,-1,0.007314524555903867,-0.007314524555903867,0.14967203339296442,-0.03025478652894209
2023-12-14 08:00:00,0.09779,0.09541289485088164,0.09573233775920566,0,0,-1,0.01441908713692941,-0.01441908713692941,0.16624925462134832,-0.0442376272626015
2023-12-14 12:00:00,0.09558,0.09544327760526679,0.09572061947003599,0,0,-1,-0.02259944779629819,0.02259944779629819,0.13989266547406154,-0.022637925414256466
2023-12-14 16:00:00,0.09724,0.09576995440430919,0.09583749489541785,0,0,-1,0.017367650136011603,-0.017367650136011603,0.15968992248062075,-0.03961240798186816
2023-12-14 20:00:00,0.09837,0.09624268996716207,0.09603230298038572,1,1,1,0.011620732208967643,-0.011620732208967643,0.1731663685152065,-0.050772815005526106
2023-12-15 00:00:00,0.09753,0.09647674633676896,0.09614751044343298,0,0,1,-0.008539188777066165,-0.008539188777066165,0.16314847942754995,-0.05887844513051699
2023-12-15 04:00:00,0.09603,0.09639551973008369,0.09613847117855352,0,0,1,-0.015379883112888404,-0.015379883112888404,0.14525939177102032,-0.0733527846394294
2023-12-15 08:00:00,0.09609,0.09633997068825029,0.0961347426263571,0,0,1,0.0006248047485160058,0.0006248047485160058,0.14597495527728133,-0.07277381105907299
