1647043200000,38713.10,39289.60,38630.00,39092.80,50312.140,1647071999999,1966035787.51851,568699,24692.492,964995467.45691,0
1647072000000,39092.70,39274.40,38637.90,39018.30,71304.327,1647100799999,2783715508.92813,786635,34603.839,1351240021.24586,0
1647100800000,39019.60,39578.40,38700.00,38792.60,50878.358,1647129599999,1988658009.67459,561074,25198.616,985382011.73496,0
