1649980800000,39915.90,40465.90,39734.20,40225.60,59882.562,1650009599999,2399462506.96810,598795,30525.516,1223346277.54437,0
1650009600000,40225.60,40888.00,39849.20,40397.90,92019.132,1650038399999,3706875036.00013,890190,48586.642,1957823265.79810,0
1650038400000,40397.90,40631.00,40188.00,40529.50,42778.977,1650067199999,1727831751.28068,479867,21116.100,852993279.04838,0
