1654992000000,28416.60,28530.30,27162.70,27629.40,182044.495,1655020799999,5036218758.06972,1632604,87471.610,2419845453.77138,0
1655020800000,27629.50,28337.70,26850.00,28077.80,202913.443,1655049599999,5601445314.24983,1796012,102893.309,2841401480.18331,0
1655049600000,28077.80,28234.40,26538.70,26564.70,175876.193,1655078399999,4824714018.48497,1579874,85157.158,2337500122.13417,0
