1645920000000,39099.30,39244.00,38162.00,38770.30,73302.120,1645948799999,2830128270.51317,772798,36417.319,1406217534.52501,0
1645948800000,38769.80,39868.60,38500.00,39329.10,171129.449,1645977599999,6698718876.66838,1614518,88107.209,3449570753.54821,0
1645977600000,39330.10,39447.70,36934.60,37672.00,178765.678,1646006399999,6788703766.04140,1713744,84149.969,3195681311.89639,0
