1657497600000,20853.80,20853.90,20345.80,20429.30,164246.345,1657526399999,3374920933.59444,1450925,79412.006,1632098722.14220,0
1657526400000,20429.30,20778.10,20260.00,20430.10,202330.215,1657555199999,4142854356.81487,1634111,101838.630,2085780832.74720,0
1657555200000,20430.20,20733.80,19870.00,19954.30,194669.427,1657583999999,3951381650.68078,1637246,95876.407,1947015038.43869,0
