1657843200000,20578.60,20940.00,20364.30,20823.40,195368.590,1657871999999,4029245110.49054,1634784,100612.534,2075713601.71284,0
1657872000000,20823.30,21090.00,20711.30,20785.10,244582.913,1657900799999,5110307027.22357,2043955,125013.447,2612646462.61287,0
1657900800000,20785.10,21200.00,20622.00,20823.10,186812.189,1657929599999,3903971846.77475,1620659,96134.595,2009835549.42528,0
