open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1671408000000,16730.40,16809.60,16620.40,16714.40,77816.331,1671436799999,1300381163.22960,450692,37376.669,624645185.60880,0
1671436800000,16714.50,16776.60,16656.40,16660.20,81607.607,1671465599999,1364401432.85190,457154,40688.667,680335574.49890,0
1671465600000,16660.30,16694.90,16210.00,16429.20,185304.614,1671494399999,3061225769.97224,1012775,87524.374,1446211060.29820,0
