1655596800000,18959.70,19189.90,17935.90,18297.20,313666.854,1655625599999,5798187439.84583,2468354,159841.741,2955229403.33260,0
1655625600000,18297.10,20100.00,18255.50,19816.30,457388.918,1655654399999,8870819729.95378,3637307,241018.003,4674595499.24379,0
1655654400000,19816.30,20821.00,19363.80,20564.20,318219.902,1655683199999,6411184961.42898,2771395,166396.721,3353842520.28561,0
