1659830400000,22943.20,23034.60,22830.90,23000.00,70573.017,1659859199999,1619562147.70107,609385,34637.718,794904570.13120,0
1659859200000,23000.00,23180.00,22878.10,23012.10,89246.913,1659887999999,2056456079.37680,745217,44828.570,1033009654.14170,0
1659888000000,23012.20,23400.00,22984.00,23167.80,111692.132,1659916799999,2591638461.40904,888567,58597.548,1359867568.06924,0
