open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1716422400000,0.166380,0.167800,0.164300,0.167440,522683336,1716436799999,87088258.539830,230824,260643087,43438628.930310,0
1716436800000,0.167450,0.168000,0.165210,0.167090,518043914,1716451199999,86275641.004290,217857,262269414,43688095.632740,0
1716451200000,0.167100,0.169290,0.165100,0.169150,701266736,1716465599999,117029582.062030,250381,337367863,56312374.816670,0
1716465600000,0.169140,0.169540,0.155720,0.159540,2815840305,1716479999999,454268293.901890,716819,1309754274,211239600.800590,0
1716480000000,0.159540,0.161410,0.156040,0.157810,1057804243,1716494399999,167946384.210100,337525,497259973,78999805.344420,0
1716494400000,0.157830,0.162120,0.150040,0.159730,2138118733,1716508799999,336618409.951710,582101,1013465653,159715099.617260,0
