open_time,close,EMA10,EMA25,Crossover,Signal,Position,Market_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2022-08-12 08:00:00,23663.2,27683.20094901301,34931.0902724496,0,0,0,,0.0,,0.0
2022-08-12 12:00:00,23966.7,27007.473503737918,34087.67563610732,0,0,0,0.012825822373981444,0.0,0.012825822373981444,0.0
2022-08-12 16:00:00,24162.0,26490.114684876477,33324.16212563753,0,0,0,0.008148806468975645,0.0,0.021079143987288163,0.0
2022-08-12 20:00:00,24387.5,26107.821105808023,32636.726577511567,0,0,0,0.009332836685704837,0.0,0.03060870888130074,0.0
2022-08-13 00:00:00,24786.4,25867.562722933835,32032.855302318374,0,0,0,0.016356740133265157,0.0,0.04746610771155213,0.0
2022-08-13 04:00:00,24566.1,25630.933136945863,31458.489509832347,0,0,0,-0.008887938546945251,-0.0,0.03815629331620385,0.0
2022-08-13 08:00:00,24426.0,25411.854384773884,30917.528778306783,0,0,0,-0.005702980937145052,-0.0,0.03223570776564433,0.0
2022-08-13 12:00:00,24501.8,25246.38995117863,30424.011179975492,0,0,0,0.003103250634569621,0.0,0.03543899388079352,0.0
2022-08-13 16:00:00,24389.2,25090.537232782513,29959.79493536199,0,0,0,-0.004595580732844051,-0.0,0.030680550390479455,0.0
2022-08-13 20:00:00,24429.0,24970.257735912965,29534.34917110338,0,0,0,0.0016318698440291879,0.0,0.03236248689948917,0.0
2022-08-14 00:00:00,24554.3,24894.62905665606,29151.26846563389,0,0,0,0.005129149780997988,0.0,0.037657628723080316,0.0
2022-08-14 04:00:00,24867.1,24889.623773627685,28821.717045200512,0,0,0,0.012739112904867955,0.0,0.05087646641198118,0.0
2022-08-14 08:00:00,24554.2,24828.637632968104,28493.446503262014,0,0,0,-0.012582890646677614,-0.0,0.03765340275195217,0.0
2022-08-14 12:00:00,24512.1,24771.08533606481,28187.189079934167,0,0,0,-0.0017145742887164639,-0.0,0.03587426890699463,0.0
2022-08-14 16:00:00,24273.8,24680.66982041666,27886.159150708463,0,0,0,-0.00972172926840209,-0.0,0.025803779708576835,0.0
2022-08-14 20:00:00,24294.1,24610.38439852272,27609.846908346273,0,0,0,0.0008362926282659,0.0,0.026661651847594392,0.0
2022-08-15 00:00:00,24856.1,24655.05996242768,27398.020223088868,0,0,0,0.02313318871660197,0.0,0.050411609587883044,0.0
2022-08-15 04:00:00,24010.8,24537.921787440828,27137.464821312802,0,0,0,-0.03400774860094702,-0.0,0.014689475641502137,0.0
2022-08-15 08:00:00,24037.1,24446.863280633403,26898.975219673357,0,0,0,0.0010953404301397018,0.0,0.015800906048209606,0.0
2022-08-15 12:00:00,24211.8,24404.124502336417,26692.26943354464,0,0,0,0.007267931655648985,0.0,0.023183677609114328,0.0
2022-08-15 16:00:00,23972.2,24325.592774638884,26483.033323271975,0,0,0,-0.009896001123419151,-0.0,0.013058250786030401,0.0
2022-08-15 20:00:00,24085.2,24281.884997431815,26298.58460609721,0,0,0,0.0047137934774446055,0.0,0.017833598160857056,0.0
2022-08-16 00:00:00,24072.7,24243.85136153512,26127.362713320505,0,0,0,-0.0005189909155830508,-0.0,0.017305351769836275,0.0
2022-08-16 04:00:00,24054.1,24209.351113983277,25967.880966142005,0,0,0,-0.0007726594856415359,-0.0,0.016519321139997434,0.0
2022-08-16 08:00:00,24027.1,24176.2145478045,25818.59012259262,0,0,0,-0.0011224697660690008,-0.0,0.015378308935392715,0.0
2022-08-16 12:00:00,23886.3,24123.502811840044,25669.95242085473,0,0,0,-0.005860049693887315,-0.0,0.009428141586935945,0.0
2022-08-16 16:00:00,23919.6,24086.42957332367,25535.30992694283,0,0,0,0.0013941045704022326,0.0,0.010835389972615017,0.0
2022-08-16 20:00:00,23843.0,24042.16965090118,25405.132240254923,0,0,0,-0.0032023946888742882,-0.0,0.007598296088440648,0.0
2022-08-17 00:00:00,23996.9,24033.938805282785,25296.80668331224,0,0,0,0.006454724657132038,0.0,0.014102065654686857,0.0
2022-08-17 04:00:00,23774.2,23986.71356795864,25179.68309228822,0,0,0,-0.009280365380528344,-0.0,0.004690827952262833,0.0
2022-08-17 08:00:00,23737.2,23941.34746469343,25068.7228544199,0,0,0,-0.0015563089399432961,-0.0,0.0031272186348416664,0.0
2022-08-17 12:00:00,23385.7,23840.320652930986,24939.259557926063,0,0,0,-0.014807980722241876,-0.0,-0.011727069880659191,0.0
2022-08-17 16:00:00,23268.5,23736.35326148899,24810.739591931753,0,0,0,-0.005011609658894134,-0.0,-0.016679908042868896,0.0
2022-08-17 20:00:00,23333.1,23663.034486672805,24697.075007937005,0,0,0,0.0027762855362398753,0.0,-0.013949930694074242,0.0
2022-08-18 00:00:00,23423.8,23619.537307277747,24599.130776557235,0,0,0,0.0038871817289600763,0.0,-0.010116974880828411,0.0
2022-08-18 04:00:00,23402.5,23580.07597868179,24507.082255283603,0,0,0,-0.0009093315345929387,-0.0,-0.011017106731127546,0.0
2022-08-18 08:00:00,23521.3,23569.38943710328,24431.25285103102,0,0,0,0.0050763807285545415,0.0,-0.005996653030867383,0.0
