open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2022-03-28 00:00:00,3295.01,3337.64,3274.3,3311.05,291154.729,960649926.63969,325017.0,148907.017,491521393.40938
2022-03-28 04:00:00,3311.04,3340.0,3299.46,3318.57,182957.215,607289095.16738,256022.0,91481.652,303728253.14055
2022-03-28 08:00:00,3318.57,3359.0,3305.0,3346.24,220047.2,734480587.61301,296305.0,116051.45,387381613.40746
2022-03-28 12:00:00,3346.24,3400.34,3330.0,3356.42,428987.521,1445406994.97822,468318.0,214939.8,724475995.06949
2022-03-28 16:00:00,3356.41,3430.0,3333.0,3408.54,369631.027,1251198662.88458,424177.0,183413.932,621081907.60437
2022-03-28 20:00:00,3408.54,3423.55,3315.34,3333.62,287373.263,968494834.92213,333954.0,132753.42,447676115.19885
2022-03-29 00:00:00,3333.62,3400.0,3330.32,3370.19,204774.776,690365100.67741,239368.0,103635.277,349271827.2675
2022-03-29 04:00:00,3370.2,3422.85,3369.18,3386.18,222453.227,756482604.27307,271923.0,112472.182,382514983.11456
2022-03-29 08:00:00,3386.17,3471.0,3384.0,3463.8,370124.93,1270497816.09002,404447.0,197848.605,679235878.25398
2022-03-29 12:00:00,3463.79,3480.0,3392.24,3401.22,494085.442,1701721320.32031,480902.0,236720.341,815492335.7489
2022-03-29 16:00:00,3401.22,3443.08,3367.14,3429.31,377960.911,1286300255.37116,405238.0,192033.222,653668641.18552
2022-03-29 20:00:00,3429.33,3429.45,3336.0,3399.0,259542.264,878077677.9402,302875.0,123717.18,418610224.66746
2022-03-30 00:00:00,3399.0,3399.01,3332.0,3383.11,244222.46,822040661.97764,284950.0,119488.688,402239287.92163
2022-03-30 04:00:00,3383.12,3417.35,3360.63,3407.51,202022.296,685944595.68126,241829.0,104036.158,353250702.12915
2022-03-30 08:00:00,3407.52,3419.52,3379.52,3406.99,214872.899,730259424.73242,257545.0,106159.711,360831647.73498
2022-03-30 12:00:00,3407.0,3409.7,3345.0,3381.1,347450.08,1172450575.92032,373392.0,158531.756,535058113.83934
2022-03-30 16:00:00,3381.11,3447.74,3371.15,3394.08,351010.249,1194900061.52695,392479.0,177608.849,604765507.11815
2022-03-30 20:00:00,3394.08,3413.94,3370.01,3385.1,152791.435,518071159.3457,194409.0,74695.108,253306432.11302
2022-03-31 00:00:00,3385.09,3423.24,3377.35,3396.78,134383.812,457391276.19884,188688.0,66315.276,225696675.79479
2022-03-31 04:00:00,3396.77,3409.0,3385.39,3401.23,110379.562,374896910.61481,167526.0,53758.619,182612572.77529
