open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2022-03-28 00:00:00,46820.9,47731.2,46651.2,47042.8,60037.976,2822838812.12472,540835.0,30248.198,1423121442.75142
2022-03-28 04:00:00,47042.9,47400.0,46755.2,46984.5,36122.177,1698648400.86016,434405.0,18264.234,858959238.14928
2022-03-28 08:00:00,46984.5,47417.0,46834.8,47250.0,33601.066,1584096263.90691,391917.0,17357.339,818351157.13111
2022-03-28 12:00:00,47249.9,47948.0,47100.1,47410.9,73893.933,3510840233.30643,708103.0,37149.171,1765527050.21518
2022-03-28 16:00:00,47410.9,48200.0,47292.5,47923.0,60928.768,2910154494.87603,572155.0,30384.154,1451457266.78377
2022-03-28 20:00:00,47922.5,48085.2,46855.0,47121.9,52981.862,2516661734.0715,501818.0,24912.042,1183897391.34121
2022-03-29 00:00:00,47121.8,47605.0,47042.5,47328.0,31100.595,1473988987.22267,300979.0,15592.876,738982061.07128
2022-03-29 04:00:00,47328.0,47752.2,47309.8,47330.1,25680.25,1220326120.07789,266865.0,12474.825,592872368.74384
2022-03-29 08:00:00,47330.0,47972.2,47320.0,47873.3,37411.748,1782524667.30562,367167.0,19598.68,933857724.18392
2022-03-29 12:00:00,47873.4,48100.0,47312.0,47424.0,69202.8,3305388879.1463,596834.0,33278.034,1589916487.68832
2022-03-29 16:00:00,47424.0,47880.0,47112.0,47704.0,59925.539,2842750840.9273,535395.0,31084.983,1474982985.31058
2022-03-29 20:00:00,47704.7,47721.1,46911.0,47418.5,35719.903,1690688021.52576,339827.0,16844.938,797416674.90572
2022-03-30 00:00:00,47418.5,47444.0,46535.0,47408.1,48241.089,2269854253.02115,434737.0,22595.516,1063665872.47821
2022-03-30 04:00:00,47408.1,47585.4,47125.4,47371.6,25926.861,1228860565.81413,274315.0,13135.552,622618970.48487
2022-03-30 08:00:00,47371.5,47506.4,47048.0,47318.1,34206.87,1618619848.63251,322266.0,17000.274,804522246.6645
2022-03-30 12:00:00,47318.0,47345.5,46850.0,47153.7,44306.798,2086256282.63251,447291.0,21161.509,996436331.66033
2022-03-30 16:00:00,47151.0,47688.6,46819.9,47061.2,56866.462,2687856960.01092,528038.0,28703.861,1356754479.5438
2022-03-30 20:00:00,47061.1,47283.6,46826.4,47053.2,25461.812,1197938870.9377,272367.0,12154.368,571933214.28662
2022-03-31 00:00:00,47053.1,47408.7,46950.0,47088.4,19812.873,935264249.63997,210093.0,9779.818,461664765.71927
2022-03-31 04:00:00,47088.3,47160.0,46890.0,47140.0,20626.002,970353668.71939,200663.0,10521.156,495041975.47466
2022-03-31 08:00:00,47140.0,47385.5,47066.5,47146.5,25693.015,1212932717.30374,272914.0,12873.77,607795106.43128
2022-03-31 12:00:00,47146.5,47619.4,46200.0,46450.0,110215.774,5159413221.36875,926378.0,53449.987,2502499767.2425
2022-03-31 16:00:00,46450.1,46495.6,45469.3,45578.1,89155.681,4090424007.0993,775093.0,41758.474,1916196614.937
2022-03-31 20:00:00,45578.1,45852.2,45185.0,45506.0,34334.265,1565044124.69607,319383.0,16262.075,741533318.56127
2022-04-01 00:00:00,45505.9,45638.9,44206.2,44585.0,89363.39,4006923436.96351,701310.0,41019.265,1839731615.48535
2022-04-01 04:00:00,44584.9,45084.2,44530.8,44993.8,38742.921,1733590643.82518,344178.0,19483.679,871974290.68618
2022-04-01 08:00:00,44993.7,45307.9,44965.0,45045.2,40632.63,1833740810.8642,362142.0,19322.567,872029316.05443
2022-04-01 12:00:00,45045.1,46700.0,44680.9,46523.5,118137.026,5404691777.37453,968850.0,61151.951,2798083222.99622
2022-04-01 16:00:00,46523.6,46585.3,45883.9,46349.4,53206.891,2463862336.36992,474824.0,25914.433,1200168487.25628
2022-04-01 20:00:00,46349.5,46427.4,46056.6,46266.2,20651.695,955298288.20075,226592.0,10078.316,466249154.84843
2022-04-02 00:00:00,46266.2,47236.8,46056.8,46587.5,52165.385,2433337316.72242,480908.0,26424.923,1232793301.67868
2022-04-02 04:00:00,46587.4,46655.9,46395.7,46578.0,15133.621,704176429.78617,177166.0,7696.187,358140622.5725
2022-04-02 08:00:00,46577.9,46745.1,46469.1,46534.5,17724.764,825981594.95848,199742.0,8354.965,389374192.917
2022-04-02 12:00:00,46534.4,46947.8,46112.5,46284.1,59272.368,2760226032.50691,517947.0,28729.803,1338033167.50553
2022-04-02 16:00:00,46284.0,46499.0,45600.0,46099.0,51207.088,2357424786.70934,442326.0,24552.472,1130675909.54379
2022-04-02 20:00:00,46099.1,46400.0,45720.0,45794.6,30910.131,1425251448.22284,268997.0,14836.506,684154626.02184
2022-04-03 00:00:00,45792.3,46058.0,45501.0,45930.2,30873.693,1413939484.42409,268017.0,15137.893,693313346.9826
2022-04-03 04:00:00,45930.2,46586.1,45911.1,46363.7,26302.141,1217735779.72005,248115.0,13867.346,642018784.19956
2022-04-03 08:00:00,46363.7,46448.3,46068.5,46237.1,23653.506,1094045195.63803,245687.0,11517.849,532765292.48908
2022-04-03 12:00:00,46237.1,46715.0,46169.6,46397.9,35409.566,1645155209.55106,373912.0,16980.975,789019829.15242
2022-04-03 16:00:00,46398.0,46771.0,46192.2,46388.0,28698.181,1332517822.03998,277848.0,14370.857,667311458.45868
2022-04-03 20:00:00,46388.0,47448.0,46222.0,46392.4,67651.926,3165654690.2935,594194.0,34014.789,1592297706.4007
2022-08-11 00:00:00,23941.0,24480.7,23907.6,24313.7,135180.805,3277119356.00345,990212.0,69418.676,1682919049.69565
2022-08-11 04:00:00,24313.6,24760.0,24277.1,24429.5,131739.622,3230751507.66211,987185.0,68814.493,1687835228.93031
2022-08-11 08:00:00,24429.4,24668.0,24344.6,24547.3,75880.827,1858145407.5515,681590.0,38857.598,951588278.8051
2022-08-11 12:00:00,24547.2,24972.0,24261.8,24336.6,228432.712,5624614003.25698,1605606.0,113014.307,2783458839.59089
2022-08-11 16:00:00,24336.4,24413.7,24069.7,24213.7,103530.295,2510151811.14196,852220.0,50111.984,1215154119.8113
2022-08-11 20:00:00,24214.2,24325.0,23840.6,23917.2,85690.984,2061405282.34729,711475.0,40167.788,966733220.66638
2022-08-12 00:00:00,23917.3,24088.0,23750.0,23997.7,77511.681,1853952645.02652,668939.0,37813.105,904622833.356
2022-08-12 04:00:00,23997.7,24053.0,23864.8,23949.2,40532.479,970551766.1539,418758.0,20237.609,484633962.3962
2022-08-12 08:00:00,23949.2,24149.5,23560.0,23663.2,103313.015,2464717793.35232,786901.0,49480.477,1180788318.3543
2022-08-12 12:00:00,23663.2,23995.0,23642.4,23966.7,104057.733,2477608804.4596,810958.0,52502.737,1250233452.1485
2022-08-12 16:00:00,23966.7,24260.0,23938.5,24162.0,77550.579,1867945031.17129,643391.0,40047.839,964742587.60489
2022-08-12 20:00:00,24162.0,24438.8,24031.0,24387.5,74768.558,1811558048.64447,609067.0,38075.935,922755358.22527
2022-08-13 00:00:00,24387.5,24800.0,24319.3,24786.4,97910.91,2405315020.34061,745685.0,52171.508,1281859249.11881
2022-08-13 04:00:00,24786.5,24879.0,24540.8,24566.1,85905.954,2123614048.43581,732687.0,42931.832,1061417412.32335
2022-08-13 08:00:00,24566.1,24647.7,24267.5,24426.0,105318.07,2576952032.55177,804489.0,52048.179,1273684473.1562
2022-08-13 12:00:00,24425.9,24592.8,24282.0,24501.8,61755.172,1510097067.11466,550600.0,30958.559,757166307.76186
2022-08-13 16:00:00,24501.8,24584.5,24321.6,24389.2,46937.126,1148494553.70468,450336.0,23271.944,569496649.0765
2022-08-13 20:00:00,24389.2,24536.4,24309.7,24429.0,33266.427,812694933.4348,352887.0,16634.989,406400016.1956
2022-08-14 00:00:00,24429.0,24632.6,24332.1,24554.3,51331.577,1258289637.70636,454203.0,25450.722,623846771.58686
